"url","slug","h1","seriesOrModel","category","currentStatus","mainImage","parameterSource","contentMissing","duplicateRisk","needsSplit","productFamily"
"https://cowinmagnet.co.za/en-za/products/magnetic-separation-equipment/round-electromagnetic-lifting-magnet/","round-electromagnetic-lifting-magnet","Round Electromagnetic Lifting Magnet","round-electromagnetic-lifting-magnet","Magnetic Separation Equipment","published","/assets/images/source-products/round-electromagnetic-lifting-magnet.webp","https://cowinmagnet.com/en/products/round-electromagnetic-lifting-magnet","input power; coil/cooling configuration; control cabinet requirements; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-electromagnetic-separator"
"https://cowinmagnet.co.za/en-za/products/magnetic-separation-equipment/wbc-semi-magnetic-tailings-recovery-machine/","wbc-semi-magnetic-tailings-recovery-machine","WBC semi magnetic tailings recovery machine","wbc-semi-magnetic-tailings-recovery-machine","Magnetic Separation Equipment","published","/assets/images/source-products/wbc-semi-magnetic-tailings-recovery-machine.jpg","https://cowinmagnet.com/en/products/wbc-semi-magnetic-tailings-recovery-machine","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","unclassified-product-family"
"https://cowinmagnet.co.za/en-za/products/magnetic-separation-equipment/wet-drum-magnetic-separator/","wet-drum-magnetic-separator","Wet Drum Magnetic Separator","wet-drum-magnetic-separator","Magnetic Separation Equipment","published","/assets/images/source-products/wet-drum-magnetic-separator.jpg","https://cowinmagnet.com/en/products/wet-drum-magnetic-separator","drum diameter and length; tank type; slurry and particle-size range; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","wet-drum-or-wet-magnetic-separator"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/dls-type-window-metal-detector/","dls-type-window-metal-detector","DLS type window metal detector","dls-type-window-metal-detector","Metal Detection & Recovery Sorting","published","/assets/images/source-products/dls-type-window-metal-detector.jpg","https://cowinmagnet.com/en/products/dls-type-window-metal-detector","detection aperture; sensitivity application range; alarm/reject interface; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","conveyor-metal-detector"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/eccentric-eddy-current-separator/","eccentric-eddy-current-separator","Eccentric Eddy Current Separator","eccentric-eddy-current-separator","Metal Detection & Recovery Sorting","published","/assets/images/source-products/eccentric-eddy-current-separator.jpg","https://cowinmagnet.com/en/products/eccentric-eddy-current-separator","rotor configuration; feed-size range; splitter adjustment; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","eddy-current-separator"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/gjt-type-window-metal-detector/","gjt-type-window-metal-detector","GJT type window metal detector","gjt-type-window-metal-detector","Metal Detection & Recovery Sorting","published","/assets/images/source-products/gjt-type-window-metal-detector.jpg","https://cowinmagnet.com/en/products/gjt-type-window-metal-detector","detection aperture; sensitivity application range; alarm/reject interface; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","conveyor-metal-detector"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/hecp-eddy-current-metal-sorting-machine/","hecp-eddy-current-metal-sorting-machine","HECP eddy current metal sorting machine","hecp-eddy-current-metal-sorting-machine","Metal Detection & Recovery Sorting","published","/assets/images/source-products/hecp-eddy-current-metal-sorting-machine.jpg","https://cowinmagnet.com/en/products/hecp-eddy-current-metal-sorting-machine","rotor configuration; feed-size range; splitter adjustment; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","eddy-current-separator"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/hecs-type-eddy-current-metal-sorting-machine/","hecs-type-eddy-current-metal-sorting-machine","HECS type eddy current metal sorting machine","hecs-type-eddy-current-metal-sorting-machine","Metal Detection & Recovery Sorting","published","/assets/images/source-products/hecs-type-eddy-current-metal-sorting-machine.jpg","https://cowinmagnet.com/en/products/hecs-type-eddy-current-metal-sorting-machine","rotor configuration; feed-size range; splitter adjustment; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","eddy-current-separator"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/stainless-steel-separation-conveyor/","stainless-steel-separation-conveyor","Stainless Steel Separation Conveyor","stainless-steel-separation-conveyor","Metal Detection & Recovery Sorting","published","/assets/images/source-products/stainless-steel-separation-conveyor.webp","https://cowinmagnet.com/en/products/stainless-steel-separation-conveyor","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","unclassified-product-family"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/electromagnet-separator/","electromagnet-separator","Electromagnet Separator","electromagnet-separator","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/electromagnet-separator.jpg","https://cowinmagnet.com/en/products/electromagnet-separator","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","unclassified-product-family"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/","kgla-series-rectifier-control-box","KGLA series rectifier control box","kgla-series-rectifier-control-box","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/kgla-series-rectifier-control-box.jpg","https://cowinmagnet.com/en/products/kgla-series-rectifier-control-box","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","unclassified-product-family"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/","kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box","KXB mining explosion-proof electromagnetic iron remover control box","kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box.jpg","https://cowinmagnet.com/en/products/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box","input power; coil/cooling configuration; control cabinet requirements; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-electromagnetic-separator"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/","permanent-overband-magnetic-separator","Permanent Overband Magnetic Separator","permanent-overband-magnetic-separator","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/permanent-overband-magnetic-separator.jpg","https://cowinmagnet.com/en/products/permanent-overband-magnetic-separator","self-cleaning belt arrangement; drive details where applicable; belt speed and duty; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","permanent-overband-or-self-cleaning"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/","qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box","QJZ mining explosion-proof permanent magnet iron remover control box","qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box.jpg","https://cowinmagnet.com/en/products/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","unclassified-product-family"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/","rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover","RBCDB explosion-proof disc type electromagnetic iron remover","rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover.jpg","https://cowinmagnet.com/en/products/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover","input power; coil/cooling configuration; control cabinet requirements; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-electromagnetic-separator"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/","rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover","RBCDD explosion-proof electromagnetic self dumping iron remover","rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover.jpg","https://cowinmagnet.com/en/products/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover","input power; coil/cooling configuration; self-cleaning drive details; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","self-cleaning-electromagnetic-overband"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/","rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover","RBCYD explosion-proof permanent magnet self dumping iron remover","rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover.jpg","https://cowinmagnet.com/en/products/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover","self-cleaning belt arrangement; drive details where applicable; belt speed and duty; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","permanent-overband-or-self-cleaning"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/","rcda-type-air-cooled-electromagnetic-iron-remover","RCDA type air-cooled electromagnetic iron remover","rcda-type-air-cooled-electromagnetic-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcda-type-air-cooled-electromagnetic-iron-remover.jpg","https://cowinmagnet.com/en/products/rcda-type-air-cooled-electromagnetic-iron-remover","input power; coil/cooling configuration; control cabinet requirements; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-electromagnetic-separator"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/","rcdb-type-self-cooling-plate-electromagnetic-iron-remover","RCDB type self cooling plate electromagnetic iron remover","rcdb-type-self-cooling-plate-electromagnetic-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcdb-type-self-cooling-plate-electromagnetic-iron-remover.jpg","https://cowinmagnet.com/en/products/rcdb-type-self-cooling-plate-electromagnetic-iron-remover","input power; coil/cooling configuration; control cabinet requirements; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-electromagnetic-separator"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/","rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover","RCDC type air-cooled self dumping electromagnetic iron remover","rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover.jpg","https://cowinmagnet.com/en/products/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover","input power; coil/cooling configuration; self-cleaning drive details; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","self-cleaning-electromagnetic-overband"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/","rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover","RCDD type self cooling self dumping electromagnetic iron remover","rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover.jpg","https://cowinmagnet.com/en/products/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover","input power; coil/cooling configuration; self-cleaning drive details; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","self-cleaning-electromagnetic-overband"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/","rcde-type-oil-cooled-electromagnetic-iron-remover","RCDE type oil cooled electromagnetic iron remover","rcde-type-oil-cooled-electromagnetic-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcde-type-oil-cooled-electromagnetic-iron-remover.jpg","https://cowinmagnet.com/en/products/rcde-type-oil-cooled-electromagnetic-iron-remover","input power; coil/cooling configuration; control cabinet requirements; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-electromagnetic-separator"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/","rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover.jpg","https://cowinmagnet.com/en/products/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","input power; coil/cooling configuration; self-cleaning drive details; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","self-cleaning-electromagnetic-overband"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/","rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover.jpg","https://cowinmagnet.com/en/products/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","input power; coil/cooling configuration; self-cleaning drive details; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","self-cleaning-electromagnetic-overband"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/","rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","rcps-self-dumping-disc-type-permanent-magnet-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcps-self-dumping-disc-type-permanent-magnet-iron-remover.jpg","https://cowinmagnet.com/en/products/rcps-self-dumping-disc-type-permanent-magnet-iron-remover","self-cleaning belt arrangement; drive details where applicable; belt speed and duty; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","permanent-overband-or-self-cleaning"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcya-type-inclined-pipeline-permanent-magnet-iron-remover/","rcya-type-inclined-pipeline-permanent-magnet-iron-remover","RCYA type inclined pipeline permanent magnet iron remover","rcya-type-inclined-pipeline-permanent-magnet-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcya-type-inclined-pipeline-permanent-magnet-iron-remover.jpg","https://cowinmagnet.com/en/products/rcya-type-inclined-pipeline-permanent-magnet-iron-remover","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","magnetic-filter-or-component"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/","rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","rcyb-type-permanent-magnet-manual-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcyb-type-permanent-magnet-manual-iron-remover.jpg","https://cowinmagnet.com/en/products/rcyb-type-permanent-magnet-manual-iron-remover","installation orientation; manual cleaning method; suspension height; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-permanent-magnetic-separator"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/","rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","rcyd-type-permanent-magnet-self-dumping-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcyd-type-permanent-magnet-self-dumping-iron-remover.jpg","https://cowinmagnet.com/en/products/rcyd-type-permanent-magnet-self-dumping-iron-remover","self-cleaning belt arrangement; drive details where applicable; belt speed and duty; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","permanent-overband-or-self-cleaning"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/","rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","rcydii-type-permanent-magnet-self-dumping-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcydii-type-permanent-magnet-self-dumping-iron-remover.jpg","https://cowinmagnet.com/en/products/rcydii-type-permanent-magnet-self-dumping-iron-remover","self-cleaning belt arrangement; drive details where applicable; belt speed and duty; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","permanent-overband-or-self-cleaning"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/","rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","rcye-type-permanent-magnet-self-dumping-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcye-type-permanent-magnet-self-dumping-iron-remover.jpg","https://cowinmagnet.com/en/products/rcye-type-permanent-magnet-self-dumping-iron-remover","self-cleaning belt arrangement; drive details where applicable; belt speed and duty; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","permanent-overband-or-self-cleaning"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover/","rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","RCYF type vertical pipeline permanent magnet iron remover","rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover.jpg","https://cowinmagnet.com/en/products/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","magnetic-filter-or-component"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover/","rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","RCYG type pipeline self dumping permanent magnet iron remover","rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover.jpg","https://cowinmagnet.com/en/products/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","magnetic-filter-or-component"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/","rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover.jpg","https://cowinmagnet.com/en/products/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","self-cleaning belt arrangement; drive details where applicable; belt speed and duty; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","permanent-overband-or-self-cleaning"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover/","rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","RCYZ type vertical pipeline permanent magnet iron remover","rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover.jpg","https://cowinmagnet.com/en/products/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","correct product family and working principle; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","magnetic-filter-or-component"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/suspended-electromagnetic-conveyor-belt-separator/","suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-conveyor-belt-separator","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/suspended-electromagnetic-conveyor-belt-separator.webp","https://cowinmagnet.com/en/products/suspended-electromagnetic-conveyor-belt-separator","input power; coil/cooling configuration; control cabinet requirements; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-electromagnetic-separator"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/suspended-permanent-magnetic-separator/","suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","Suspended & Self-Cleaning Iron Removers","published","/assets/images/source-products/suspended-permanent-magnetic-separator.webp","https://cowinmagnet.com/en/products/suspended-permanent-magnetic-separator","installation orientation; manual cleaning method; suspension height; confirmed model/series drawing; application-specific dimensions; approved performance values; verified options and exclusions; reviewer approval","","review","suspended-permanent-magnetic-separator"
